provider.name,dataProvider.name,count
Internet_Archive,Royal College of Surgeons of England,0
Internet_Archive,University of New Hampshire Library,0
Internet_Archive,U.S. National Library of Medicine,0
Internet_Archive,UMass Amherst Libraries,0
Internet_Archive,MBLWHOI Library,194
Internet_Archive,Gerstein - University of Toronto,0
Internet_Archive,Francis A. Countway Library of Medicine,0
Internet_Archive,Royal College of Physicians in Edinburgh,0
Internet_Archive,Internet Archive,1
Internet_Archive,Columbia University Libraries,0
Internet_Archive,Wellesley College Library,0
Internet_Archive,Centers for Medicare & Medicaid Services Library,0
Internet_Archive,Boston College Libraries,0
Internet_Archive,University of Glasgow Library,0
Internet_Archive,"Yale University, Cushing\/Whitney Medical Library",0
Internet_Archive,University of Connecticut Libraries,0
Internet_Archive,Boston University Libraries,0
Internet_Archive,"Royal College of Physicians, London",0
Internet_Archive,"American Printing House for the Blind, Inc., M.C. Migel Library",0
Internet_Archive,Clemson University Libraries,11
Internet_Archive,University of Leeds Library,3
Internet_Archive,MIT Libraries,0
Internet_Archive,John Adams Library at the Boston Public Library,0
Internet_Archive,"UCL Library Services, University College London (UCL)",0
Internet_Archive,London School of Hygiene & Tropical Medicine Library & Archives Service,0
Internet_Archive,Harvard Library Judaica Division,0
Internet_Archive,"King's College London, Foyle Special Collections Library",0
Internet_Archive,Brandeis University Libraries,0
Internet_Archive,"Northeastern University, Snell Library",0
Internet_Archive,Mattapoisett Free Public Library,0
Internet_Archive,State Library of Massachusetts,0
Internet_Archive,"University of Maryland, Baltimore Digital Archive",5
Internet_Archive,Webster Family Library of Veterinary Medicine,0
Internet_Archive,The College of Physicians of Philadelphia Historical Medical Library,0
Internet_Archive,Brown University Library,0
Internet_Archive,"American Printing House for the Blind, Inc., M. C. Migel Library",0
Internet_Archive,"University of Massachusetts, Boston",0
Internet_Archive,Tisch Library,0
Internet_Archive,Water Resources Division,0
Internet_Archive,UMass Lowell Libraries,0
Internet_Archive,"School of Theology, Boston University",0
Internet_Archive,University of Bristol,6
Internet_Archive,"Health Sciences Library, University of North Carolina at Chapel Hill",0
Internet_Archive,"Mugar Memorial Library, Boston University",0
Internet_Archive,University of Georgia,0
Internet_Archive,NIH Library,0
North_Carolina_Digital_Heritage_Center,North Carolina Department of Natural and Cultural Resources,0
North_Carolina_Digital_Heritage_Center,University of North Carolina at Chapel Hill,0
North_Carolina_Digital_Heritage_Center,Duke University Libraries,0
North_Carolina_Digital_Heritage_Center,University of North Carolina at Greensboro,0
North_Carolina_Digital_Heritage_Center,Wake Forest University,0
North_Carolina_Digital_Heritage_Center,East Carolina University,0
North_Carolina_Digital_Heritage_Center,University of North Carolina at Charlotte,0
North_Carolina_Digital_Heritage_Center,Western Carolina University,0
North_Carolina_Digital_Heritage_Center,NCSU Libraries,0
North_Carolina_Digital_Heritage_Center,Appalachian State University,0
North_Carolina_Digital_Heritage_Center,Durham County Library,0
North_Carolina_Digital_Heritage_Center,Elon University,0
North_Carolina_Digital_Heritage_Center,Central Carolina Community College,0
North_Carolina_Digital_Heritage_Center,Campbell University,0
North_Carolina_Digital_Heritage_Center,"Braswell Memorial Library (Rocky Mount, N.C.)",0
North_Carolina_Digital_Heritage_Center,Johnson C. Smith University,0
North_Carolina_Digital_Heritage_Center,Transylvania County Library,0
North_Carolina_Digital_Heritage_Center,Pender County Public Library,0
North_Carolina_Digital_Heritage_Center,Harnett County Public Library,0
North_Carolina_Digital_Heritage_Center,Chatham County Historical Association,0
North_Carolina_Digital_Heritage_Center,Gaston County Museum of Art & History,0
North_Carolina_Digital_Heritage_Center,Rockingham Community College,0
North_Carolina_Digital_Heritage_Center,Benson Museum of Local History,0
North_Carolina_Digital_Heritage_Center,Wilson County Public Library,0
North_Carolina_Digital_Heritage_Center,Davie County Public Library,0
North_Carolina_Digital_Heritage_Center,New Hanover County Public Library,0
North_Carolina_Digital_Heritage_Center,Stanly County Museum,0
North_Carolina_Digital_Heritage_Center,University of North Carolina at Asheville,0
North_Carolina_Digital_Heritage_Center,Digital Innovation Lab,0
North_Carolina_Digital_Heritage_Center,Edgecombe County Memorial Library,0
North_Carolina_Digital_Heritage_Center,Ashe County Public Library,0
North_Carolina_Digital_Heritage_Center,Watauga County Public Library,0
North_Carolina_Digital_Heritage_Center,The Forest History Society,0
North_Carolina_Digital_Heritage_Center,"The Grand Lodge of Ancient, Free and Accepted Masons of North Carolina",0
North_Carolina_Digital_Heritage_Center,Davidson College,0
North_Carolina_Digital_Heritage_Center,Johnston County Heritage Center,0
North_Carolina_Digital_Heritage_Center,Rockingham County Public Library,0
North_Carolina_Digital_Heritage_Center,Robeson Community College,0
North_Carolina_Digital_Heritage_Center,St. Andrews University,0
North_Carolina_Digital_Heritage_Center,Granville County Public Library,0
North_Carolina_Digital_Heritage_Center,Wayne County Public Library,0
North_Carolina_Digital_Heritage_Center,Gaston County Public Library,0
North_Carolina_Digital_Heritage_Center,McDowell County Public Library,0
North_Carolina_Digital_Heritage_Center,Barton College,0
North_Carolina_Digital_Heritage_Center,Montgomery County Public Library,0
North_Carolina_Digital_Heritage_Center,Ocracoke Preservation Society,0
North_Carolina_Digital_Heritage_Center,Charlotte Mecklenburg Library,0
North_Carolina_Digital_Heritage_Center,Montreat College,0
North_Carolina_Digital_Heritage_Center,Forsyth County Public Library,0
North_Carolina_Digital_Heritage_Center,Salem Academy and College,0
Empire_State_Digital_Network,The Museum of Modern Art (MoMA),0
Empire_State_Digital_Network,New York State Library,0
Empire_State_Digital_Network,New York Philharmonic Leon Levy Digital Archives,0
Empire_State_Digital_Network,New-York Historical Society,0
Empire_State_Digital_Network,Queens Borough Public Library,0
Empire_State_Digital_Network,The New School Archives and Special Collections,3
Empire_State_Digital_Network,New York State Military Museum,0
Empire_State_Digital_Network,New York State Archives,0
Empire_State_Digital_Network,miSci,0
Empire_State_Digital_Network,Freeport Memorial Library,0
Empire_State_Digital_Network,Brooklyn Historical Society,0
Empire_State_Digital_Network,Buffalo Museum of Science,0
Empire_State_Digital_Network,Adirondack Museum,0
Empire_State_Digital_Network,Nyack Library,0
Empire_State_Digital_Network,East Hampton Library,0
Empire_State_Digital_Network,Geneva Historical Society,0
Empire_State_Digital_Network,The Culinary Institute of America,0
Empire_State_Digital_Network,New York Public Radio,0
Empire_State_Digital_Network,University at Buffalo,0
Empire_State_Digital_Network,State University of New York Maritime College. Stephen B. Luce Library,0
Empire_State_Digital_Network,Hofstra University,0
Empire_State_Digital_Network,The Grolier Club,0
Empire_State_Digital_Network,Liverpool Public Library,0
Empire_State_Digital_Network,Scarsdale Public Library,0
Empire_State_Digital_Network,Garden City Public Library,0
Empire_State_Digital_Network,Hamilton College,0
Empire_State_Digital_Network,Union College,0
Empire_State_Digital_Network,SUNY Fredonia,0
Empire_State_Digital_Network,SUNY College of Environmental Science and Forestry,0
Empire_State_Digital_Network,Onondaga County Public Library. Local History & Genealogy Department,0
Empire_State_Digital_Network,University of Rochester. Memorial Art Gallery,0
Empire_State_Digital_Network,Palisades Interstate Park Commission,0
Empire_State_Digital_Network,Canal Society of NY State,0
Empire_State_Digital_Network,St. Lawrence-Lewis School Library System,0
Empire_State_Digital_Network,SUNY Plattsburgh. Feinberg Library. Special Collections,0
Empire_State_Digital_Network,Schenectady County Historical Society,0
Empire_State_Digital_Network,St. Lawrence University,0
Empire_State_Digital_Network,Fordham University. Libraries,32
Empire_State_Digital_Network,Adirondack Architectural Heritage,0
Empire_State_Digital_Network,Colton Historical Society,0
Empire_State_Digital_Network,Canisius College,0
Empire_State_Digital_Network,Longwood Public Library,0
Empire_State_Digital_Network,Whitney Museum of American Art. Library,1
Empire_State_Digital_Network,Paul Smith's College,0
Empire_State_Digital_Network,SUNY Upstate Medical University. Health Sciences Library,0
Empire_State_Digital_Network,Ithaca College,0
Empire_State_Digital_Network,Antique Boat Museum,0
Empire_State_Digital_Network,Historic Huguenot Street,0
Empire_State_Digital_Network,Brooklyn Public Library,0
Empire_State_Digital_Network,Vassar Brothers Medical Center,0
PA_Digital,Temple University,0
PA_Digital,University of Pennsylvania,0
PA_Digital,Villanova University,0
PA_Digital,Free Library of Philadelphia,0
PA_Digital,University of Pittsburgh,0
PA_Digital,University of Scranton,0
PA_Digital,State Library of Pennsylvania,0
PA_Digital,Bryn Mawr College,0
PA_Digital,Library Company of Philadelphia,0
PA_Digital,Pennsylvania State University,0
PA_Digital,Pennsylvania State Archives,0
PA_Digital,Sewickley Public Library,0
PA_Digital,Science History Institute,0
PA_Digital,"Detre Library and Archives, Heinz History Center",0
PA_Digital,West Chester University,0
PA_Digital,Elizabethtown College,0
PA_Digital,Philadelphia Museum of Art,0
PA_Digital,Presbyterian Historical Society,0
PA_Digital,Lycoming College,0
PA_Digital,Lehigh University,0
PA_Digital,Mengle Memorial Library,0
PA_Digital,Carnegie Library of Pittsburgh,0
PA_Digital,La Salle University,0
PA_Digital,Jefferson - East Falls,0
PA_Digital,American Philosophical Society,0
PA_Digital,Historical Medical Library of The College of Physicians of Philadelphia,0
PA_Digital,James V. Brown Public Library,0
PA_Digital,Media Historic Archives Commission,0
PA_Digital,Susquehanna University,0
PA_Digital,Northland Public Library,0
PA_Digital,Thomas Jefferson University,0
PA_Digital,Catholic Historical Research Center of the Archdiocese of Philadelphia,0
PA_Digital,Carnegie Museum of Art,0
PA_Digital,Pennsylvania Highlands Community College,0
PA_Digital,Oakmont Carnegie Library,0
PA_Digital,Bellwood-Antis Public Library,0
PA_Digital,Haverford College Quaker and Special Collections and Friends Historical Library of Swarthmore College,0
PA_Digital,Friends Historical Library of Swarthmore College,0
PA_Digital,Reading Public Library,0
PA_Digital,Chatham University,0
PA_Digital,Scranton Public Library,0
PA_Digital,Pitcairn Historical Society,0
PA_Digital,Meyersdale Public Library,0
PA_Digital,Baldwin School Archives,0
PA_Digital,Philadelphia College of Osteopathic Medicine,0
PA_Digital,Williamson College of the Trades,0
PA_Digital,The Walters Art Museum,0
PA_Digital,Pittsburgh History and Landmarks Foundation,0
PA_Digital,Bloomsburg University,0
PA_Digital,Warren Library Association,0
Indiana_Memory,"Indiana University, Bloomington",0
Indiana_Memory,IUPUI (Campus). University Library. Special Collections and Archives,0
Indiana_Memory,Butler University,0
Indiana_Memory,Allen County Public Library,0
Indiana_Memory,Indianapolis Motor Speedway,0
Indiana_Memory,Indiana Historical Society,0
Indiana_Memory,Ball State University. University Libraries. Archives and Special Collections,0
Indiana_Memory,Indiana Album,0
Indiana_Memory,Indianapolis Museum of Art Archives,0
Indiana_Memory,Indiana State Library,0
Indiana_Memory,Evansville Vanderburgh Public Library,0
Indiana_Memory,"'500' Festival, Inc.",0
Indiana_Memory,Indiana Landmarks,0
Indiana_Memory,"Indiana Department of Natural Resources, Division of Historic Preservation and Archaeology",0
Indiana_Memory,"Lincoln Financial Foundation Collection, Allen County Public Library, Fort Wayne, Indiana",0
Indiana_Memory,"St. Joseph County Public Library (South Bend, IN)",0
Indiana_Memory,Valparaiso University,0
Indiana_Memory,Allison Transmission,0
Indiana_Memory,Charlestown-Clark County Public Library,0
Indiana_Memory,Indiana University Northwest. Calumet Regional Archives,0
Indiana_Memory,"Robert T. Ramsay, Jr. Archival Center of Wabash College",0
Indiana_Memory,"Indianapolis Special Collections Room, Indianapolis Public Library",0
Indiana_Memory,Grace College & Theological Seminary,0
Indiana_Memory,Indianapolis Marion County Public Library,0
Indiana_Memory,Indiana Landmarks http:\/\/www.indianalandmarks.org\/ 800-450-4534,0
Indiana_Memory,Sports Car Club of America,0
Indiana_Memory,Indiana School for the Deaf,0
Indiana_Memory,Irvington Historical Society,0
Indiana_Memory,IUPUI (Campus). University Library. Special Collections and Archives;,0
Indiana_Memory,"Indiana Room, Huntington City-Township Public Library",0
Indiana_Memory,"Walter E. Helmke Library, Indiana University-Purdue University Fort Wayne",0
Indiana_Memory,Brownsburg Public Library,0
Indiana_Memory,Indianapolis Opera Offices,0
Indiana_Memory,Indianapolis Symphonic Choir,0
Indiana_Memory,The Children's Museum of Indianapolis,0
Indiana_Memory,International Violin Competition of Indianapolis.,0
Indiana_Memory,Benjamin Harrison Presidential Site,0
Indiana_Memory,Carmel Clay Historical Society,0
Indiana_Memory,Conner Prairie,0
Indiana_Memory,Hett Art Gallery and Museum at Camp Chesterfield,0
Indiana_Memory,"Library of Congress Prints and Photographs Division, Washington DC 20540, http:\/\/hdl.loc.gov\/loc.pnp\/pp.print",0
Indiana_Memory,"IUPUI University Library Special Collections and Archives, 755 West Michigan Street, Indianapolis, IN 46202 Email: speccoll@iupui.edu",0
Indiana_Memory,Arts for Learning,0
Indiana_Memory,American Pianists Association offices,0
Indiana_Memory,Ball State University. Unified Media,0
Indiana_Memory,"Indiana Department of Natural Resources, Division of State Parks and Reservoirs",0
Indiana_Memory,Anderson Public Library,0
Indiana_Memory,"Eckhart Public Library, Auburn Indiana",0
Indiana_Memory,Columbus Indiana Architectural Archives,0
Indiana_Memory,Athenaeum Pops Orchestra,0
Illinois_Digital_Heritage_Hub,University of Illinois at Chicago,0
Illinois_Digital_Heritage_Hub,Illinois State University,0
Illinois_Digital_Heritage_Hub,University of Illinois at Urbana-Champaign Library,0
Illinois_Digital_Heritage_Hub,Southern Illinois University Carbondale,0
Illinois_Digital_Heritage_Hub,Newberry Library,0
Illinois_Digital_Heritage_Hub,Illinois Wesleyan University,0
Illinois_Digital_Heritage_Hub,Illinois State Library,0
Illinois_Digital_Heritage_Hub,Park Ridge Public Library,0
Illinois_Digital_Heritage_Hub,West Chicago Public Library District,0
Illinois_Digital_Heritage_Hub,Eastern Illinois University,0
Illinois_Digital_Heritage_Hub,Western Illinois University,0
Illinois_Digital_Heritage_Hub,North Park University,0
Illinois_Digital_Heritage_Hub,Chicago Public Library,0
Illinois_Digital_Heritage_Hub,Knox College,0
Illinois_Digital_Heritage_Hub,Northern Illinois University,0
Illinois_Digital_Heritage_Hub,Pullman State Historic Site,0
Illinois_Digital_Heritage_Hub,Bess Bower Dunn Museum of Lake County,0
Illinois_Digital_Heritage_Hub,Lewis University,0
Illinois_Digital_Heritage_Hub,University of St. Francis,0
Illinois_Digital_Heritage_Hub,Quincy Public Library,0
Illinois_Digital_Heritage_Hub,Bradley University,0
Illinois_Digital_Heritage_Hub,Augustana College,0
Illinois_Digital_Heritage_Hub,Gail Borden Public Library District,0
Illinois_Digital_Heritage_Hub,Sterling Public Library,0
Illinois_Digital_Heritage_Hub,Southern Illinois University Edwardsville,0
Illinois_Digital_Heritage_Hub,Elgin History Museum http:\/\/elginhistory.org,0
Illinois_Digital_Heritage_Hub,Chicago History Museum,0
Illinois_Digital_Heritage_Hub,Huntley Area Public Library,0
Illinois_Digital_Heritage_Hub,"Champaign County Historical Archives, The Urbana Free Library",0
Illinois_Digital_Heritage_Hub,Trinity International University,0
Illinois_Digital_Heritage_Hub,Graham Hospital School of Nursing,0
Illinois_Digital_Heritage_Hub,Garrett-Evangelical Theological Seminary,0
Illinois_Digital_Heritage_Hub,Elgin Community College,0
Illinois_Digital_Heritage_Hub,Arlington Heights Memorial Library with materials owned by the Arlington Heights Historical Society,0
Illinois_Digital_Heritage_Hub,Governors State University,0
Illinois_Digital_Heritage_Hub,Highland Park Historical Society,0
Illinois_Digital_Heritage_Hub,Skokie Public Library,0
Illinois_Digital_Heritage_Hub,Meadville Lombard Theological School,0
Illinois_Digital_Heritage_Hub,Roosevelt University,0
Illinois_Digital_Heritage_Hub,Orland Park Public Library,0
Illinois_Digital_Heritage_Hub,Illinois Prairie District Public Library http:\/\/www.ipdpl.org,0
Illinois_Digital_Heritage_Hub,Illinois State Historical Society,0
Illinois_Digital_Heritage_Hub,Libertyville-Mundelein Historical Society,0
Illinois_Digital_Heritage_Hub,Galena Public Library District,0
Illinois_Digital_Heritage_Hub,Flora Public Library,0
Illinois_Digital_Heritage_Hub,University of Illinois at Springfield,0
Illinois_Digital_Heritage_Hub,Millikin University,0
Illinois_Digital_Heritage_Hub,University of Saint Mary of the Lake,0
Illinois_Digital_Heritage_Hub,Abraham Lincoln Presidential Library and Museum,0
Illinois_Digital_Heritage_Hub,Towanda Area Historical Society\/Towanda District Library,0
Michigan_Service_Hub,University of Michigan. Libraries,0
Michigan_Service_Hub,University of Michigan. Bentley Historical Library,0
Michigan_Service_Hub,Wayne State University. Libraries,0
Michigan_Service_Hub,"Grand Rapids Public Library (Grand Rapids, Mich.)",0
Michigan_Service_Hub,Grand Valley State University. University Libraries,0
Michigan_Service_Hub,"Capital Area District Library (Lansing, MI). Forest Parke Library and Archives",0
Michigan_Service_Hub,Oakland County Historical Resources,0
Michigan_Service_Hub,Western Michigan University. Libraries,0
Michigan_Service_Hub,Detroit Historical Society,0
Michigan_Service_Hub,Detroit Public Library,0
Michigan_Service_Hub,Arab American National Museum,0
Michigan_Service_Hub,Michigan State University. Libraries,0
Michigan_Service_Hub,EYW,0
Biodiversity_Heritage_Library,"U.S. Department of Agriculture, National Agricultural Library",440
Biodiversity_Heritage_Library,Smithsonian Libraries,171
Biodiversity_Heritage_Library,MBLWHOI Library,194
Biodiversity_Heritage_Library,University of California Libraries (archive.org),376
Biodiversity_Heritage_Library,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",196
Biodiversity_Heritage_Library,"New York Botanical Garden, LuEsther T. Mertz Library",447
Biodiversity_Heritage_Library,"Natural History Museum Library, London",476
Biodiversity_Heritage_Library,"Missouri Botanical Garden, Peter H. Raven Library",460
Biodiversity_Heritage_Library,Library of Congress,497
Biodiversity_Heritage_Library,Cornell University Library,416
Biodiversity_Heritage_Library,"University Library, University of Illinois Urbana Champaign",246
Biodiversity_Heritage_Library,University of Toronto - Gerstein Science Information Centre,0
Biodiversity_Heritage_Library,American Museum of Natural History Library,445
Biodiversity_Heritage_Library,Smithsonian Institution Archives,0
Biodiversity_Heritage_Library,Harvard University Botany Libraries,265
Biodiversity_Heritage_Library,Canadiana.org (archive.org),5
Biodiversity_Heritage_Library,NCSU Libraries (archive.org),417
Biodiversity_Heritage_Library,UMass Amherst Libraries (archive.org),478
Biodiversity_Heritage_Library,California Academy of Sciences,476
Biodiversity_Heritage_Library,Montana State Library (archive.org),448
Biodiversity_Heritage_Library,University of Toronto - Robarts Library,0
Biodiversity_Heritage_Library,University of Alberta Libraries (archive.org),317
Biodiversity_Heritage_Library,"University of Florida, George A. Smathers Libraries",392
Biodiversity_Heritage_Library,Webster Family Library of Veterinary Medicine (archive.org),467
Biodiversity_Heritage_Library,University of Toronto - Thomas Fisher Rare Book Library,0
Biodiversity_Heritage_Library,"Institute of Botany, Chinese Academy of Sciences",500
Biodiversity_Heritage_Library,Boston Public Library (archive.org),466
Biodiversity_Heritage_Library,Field Museum of Natural History Library,339
Biodiversity_Heritage_Library,"University of Washington Botanic Gardens, Elisabeth C. Miller Library",500
Biodiversity_Heritage_Library,"Research Library, The Getty Research Institute (archive.org)",475
Biodiversity_Heritage_Library,Bureau of Land Management (archive.org),382
Biodiversity_Heritage_Library,Penn State University (archive.org),113
Biodiversity_Heritage_Library,Naturalis Biodiversity Center,457
Biodiversity_Heritage_Library,University of New Hampshire Library (archive.org),497
Biodiversity_Heritage_Library,Wellcome Library (archive.org),447
Biodiversity_Heritage_Library,Muséum national d'Histoire naturelle,369
Biodiversity_Heritage_Library,BHL SciELO,464
Biodiversity_Heritage_Library,Naval Postgraduate School (archive.org),449
Biodiversity_Heritage_Library,Columbia University Libraries (archive.org),419
Biodiversity_Heritage_Library,Royal College of Physicians in Edinburgh (archive.org),422
Biodiversity_Heritage_Library,John Carter Brown Library (archive.org),433
Biodiversity_Heritage_Library,University of Connecticut Libraries (archive.org),151
Biodiversity_Heritage_Library,Instituto de Ecología A.C.,452
Biodiversity_Heritage_Library,University of British Columbia Library (archive.org),374
Biodiversity_Heritage_Library,Museums Victoria,411
Biodiversity_Heritage_Library,Wellesley College Library (archive.org),226
Biodiversity_Heritage_Library,"UNEP-WCMC, Cambridge (archive.org)",361
Biodiversity_Heritage_Library,Agriculture and Agri-Food Canada (archive.org),14
Biodiversity_Heritage_Library,Iowa Ornithologists' Union,333
Biodiversity_Heritage_Library,University of Michigan (archive.org),202
Digital_Library_of_Tennessee,Rhodes College. Crossroads to Freedom,0
Digital_Library_of_Tennessee,"University of Tennessee, Knoxville. Libraries",0
Digital_Library_of_Tennessee,Memphis Public Library,0
Digital_Library_of_Tennessee,Tennessee State Library and Archives,0
Digital_Library_of_Tennessee,Nashville Public Library,0
Digital_Library_of_Tennessee,Knox County Public Library,0
Digital_Library_of_Tennessee,University of Tennessee at Chattanooga,0
Digital_Library_of_Tennessee,Tennessee State Library & Archives,0
Digital_Library_of_Tennessee,"Center for Historic Preservation, Middle Tennessee State University",0
Digital_Library_of_Tennessee,Country Music Hall of Fame and Museum,0
Digital_Library_of_Tennessee,Arts Center of Cannon County,0
Digital_Library_of_Tennessee,"Albert Gore Research Center, Middle Tennessee State University",0
Digital_Library_of_Tennessee,McClung Historical Collection,0
Digital_Library_of_Tennessee,Frank H. McClung Museum of Natural History and Culture,0
Digital_Library_of_Tennessee,Langston Hughes Library (Children's Defense Fund Haley Farm),0
Digital_Library_of_Tennessee,Tennessee. Department of Transportation,0
Digital_Library_of_Tennessee,"Digital Initiatives, James E. Walker Library, Middle Tennessee State University",0
Digital_Library_of_Tennessee,Albert Gore Research Center,0
Digital_Library_of_Tennessee,Cookeville History Museum,0
Digital_Library_of_Tennessee,"Special Collections, James E. Walker Library, Middle Tennessee State University",0
Digital_Library_of_Tennessee,"University of Tennessee, Knoxville Libraries",0
Digital_Library_of_Tennessee,University of Memphis. Special Collections,0
Digital_Library_of_Tennessee,Chattanooga-Hamilton County Bicentennial Library,0
Digital_Library_of_Tennessee,Beck Cultural Exchange Center,0
Digital_Library_of_Tennessee,"Frank H. McClung Museum (Knoxville, Tenn.)",0
Digital_Library_of_Tennessee,Angelo & Jennette Volpe Library & Media Center,0
Digital_Library_of_Tennessee,"Union University (Jackson, Tenn.)",0
Digital_Library_of_Tennessee,"Washington County Public Library (Jonesborough, Tenn.)",0
Digital_Library_of_Tennessee,Tennessee State University. Special Collections and Archives,0
Digital_Library_of_Tennessee,Museum of Appalachia,0
Digital_Library_of_Tennessee,"University of Tennessee, Knoxville. Special Collections",0
Digital_Library_of_Tennessee,Library of Congress,497
Digital_Library_of_Tennessee,Houston County Public Library,0
Digital_Library_of_Tennessee,Jackson-Madison County Library,0
Digital_Library_of_Tennessee,Giles County Historical Society,0
Digital_Library_of_Tennessee,Blount County Public Library,0
Digital_Library_of_Tennessee,Englewood Textile Museum,0
Digital_Library_of_Tennessee,Tennessee State Museum,0
Digital_Library_of_Tennessee,Lipscomb University. Beaman Library,0
Digital_Library_of_Tennessee,Stewart County Public Library,0
Digital_Library_of_Tennessee,Chattanooga History Center,0
Digital_Library_of_Tennessee,Tennessee Agricultural Museum,0
Digital_Library_of_Tennessee,Clyde W. Roddy Public Library,0
Digital_Library_of_Tennessee,Wilson County Archives,0
Digital_Library_of_Tennessee,Williamson County Archives,0
Digital_Library_of_Tennessee,"James E. Walker Library, Middle Tennessee State University",0
Digital_Library_of_Tennessee,Bristol Historical Association,0
Digital_Library_of_Tennessee,"Center for Popular Music, Middle Tennessee State University",0
Digital_Library_of_Tennessee,Athenaeum Rectory,0
Digital_Library_of_Tennessee,Bryan College,0
South_Carolina_Digital_Library,University of South Carolina. South Caroliniana Library,0
South_Carolina_Digital_Library,South Carolina State Library,2
South_Carolina_Digital_Library,Furman University,0
South_Carolina_Digital_Library,"South Carolina Department of Parks, Recreation and Tourism",0
South_Carolina_Digital_Library,College of Charleston Libraries,3
South_Carolina_Digital_Library,Clemson University Libraries,11
South_Carolina_Digital_Library,Avery Research Center at the College of Charleston,5
South_Carolina_Digital_Library,"Richland Library, Columbia, S.C",0
South_Carolina_Digital_Library,Congaree National Park,0
South_Carolina_Digital_Library,Georgetown County Library,3
South_Carolina_Digital_Library,University of South Carolina. Government Information and Maps Department,0
South_Carolina_Digital_Library,University of South Carolina. Irvin Department of Rare Books and Special Collections,3
South_Carolina_Digital_Library,Margaretta Childs Archives at Historic Charleston Foundation,1
South_Carolina_Digital_Library,The Charleston Archive at CCPL,0
South_Carolina_Digital_Library,Waring Historical Library (MUSC),1
South_Carolina_Digital_Library,Greenville County Library System,3
South_Carolina_Digital_Library,Spartanburg County Public Libraries,1
South_Carolina_Digital_Library,Chester County Historical Society Archives (S.C.),1
South_Carolina_Digital_Library,University of South Carolina. South Carolina Political Collections,0
South_Carolina_Digital_Library,Fort Sumter National Monument,0
South_Carolina_Digital_Library,Kings Mountain National Military Park,0
South_Carolina_Digital_Library,University of South Carolina. Moving Image Research Collections,0
South_Carolina_Digital_Library,The Charleston Museum Archives,0
South_Carolina_Digital_Library,University of South Carolina. Music Library,0
South_Carolina_Digital_Library,South Carolina Historical Society,6
South_Carolina_Digital_Library,"Lander University, Library Services",0
South_Carolina_Digital_Library,Beaufort County Library,0
South_Carolina_Digital_Library,"Belle W. Baruch Foundation, www.hobcawbarony.org",0
South_Carolina_Digital_Library,Patriots Point Naval and Maritime Museum,0
South_Carolina_Digital_Library,Greenwood County Library System,0
South_Carolina_Digital_Library,South Carolina State Museum,0
South_Carolina_Digital_Library,"Brookgreen Gardens, www.brookgreen.org\/",0
South_Carolina_Digital_Library,"Georgetown County Museum, http:\/\/www.georgetowncountymuseum.com\/",0
South_Carolina_Digital_Library,Crown of the Carolinas,1
South_Carolina_Digital_Library,Chester County Historical Society Archives,0
South_Carolina_Digital_Library,South Carolina Digital Library,293
South_Carolina_Digital_Library,University of South Carolina. University Archives,0
South_Carolina_Digital_Library,University of South Carolina. McKissick Museum,0
South_Carolina_Digital_Library,Catholic Diocese of Charleston Archives,0
South_Carolina_Digital_Library,Pawleys Island Civic Association,0
South_Carolina_Digital_Library,National Park Service Southeast Regional Office,0
South_Carolina_Digital_Library,Gibbes Museum of Art,0
South_Carolina_Digital_Library,Chesterfield County Library System,0
South_Carolina_Digital_Library,University of South Carolina. School of Medicine Library,0
South_Carolina_Digital_Library,Private Collection,0
South_Carolina_Digital_Library,Furman University; Limestone College,0
South_Carolina_Digital_Library,Lexington County Public Library,0
South_Carolina_Digital_Library,"Francis Marion University, James A. Rogers Library",0
South_Carolina_Digital_Library,"Kaminski House Museum, http:\/\/www.kaminskimuseum.org\/",0
South_Carolina_Digital_Library,Andrews Old Town Hall Museum,0
United_States_Government_Publishing_Office_(GPO),United States Government Publishing Office (GPO),500
Sunshine_State_Digital_Network,Florida Memory,82
Sunshine_State_Digital_Network,University of Miami Libraries,500
Sunshine_State_Digital_Network,Florida State University Libraries,298
Sunshine_State_Digital_Network,Florida International University Libraries,500
Sunshine_State_Digital_Network,First Baptist Church of Tallahassee,329
Sunshine_State_Digital_Network,City of Coral Gables,500
Sunshine_State_Digital_Network,Monroe County Public Library,500
Sunshine_State_Digital_Network,Vaclav Havel Library Foundation,10
Missouri_Hub,Missouri State Archives through Missouri Digital Heritage,0
Missouri_Hub,Missouri History Museum,0
Missouri_Hub,The State Historical Society of Missouri,0
Missouri_Hub,St. Louis University,0
Missouri_Hub,Kansas City Public Library,0
Missouri_Hub,Linda Hall Library,0
Missouri_Hub,Washington University in St. Louis,0
Missouri_Hub,Missouri State University,0
Missouri_Hub,St. Louis Mercantile Library - University of Missouri-St. Louis,0
Missouri_Hub,University of Missouri - Kansas City,0
Missouri_Hub,Federal Reserve Bank of St. Louis,0
Missouri_Hub,Missouri Digital Heritage,0
Missouri_Hub,Missouri Conservation Commission; Missouri Department of Conservation through Missouri Digital Heritage,0
Missouri_Hub,Missouri General Assembly through Missouri Digital Heritage,0
Missouri_Hub,Missouri Department of Transportation through Missouri Digital Heritage,0
Missouri_Hub,Office of the Adjutant General through Missouri Digital Heritage,0
